"baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl","symbol"
1028.36003474422,1.26138850377525,0.0918641662212904,2.53496685399356e-43,9.93046758744568e-42,"ENSG00000091127","PUS7"
415.621713080549,1.40734165458283,0.102763426965386,2.56121879323058e-43,1.00237785078657e-41,"ENSG00000120334","CENPL"
107.897954567423,-1.67112074383973,0.121626090404298,2.72292131675017e-43,1.06465190118208e-41,"ENSG00000153902","LGI4"
412.318128099213,1.29577030804553,0.0946138805897741,3.14997114317237e-43,1.23045934389836e-41,"ENSG00000152455","SUV39H2"
406.467515469891,7.35845396879488,0.380824406418349,3.22454329459794e-43,1.25839634198557e-41,"ENSG00000200087","SNORA73B"
913.884476236771,1.30165725267351,0.0949888687466134,3.31353480163358e-43,1.29190239082423e-41,"ENSG00000106086","PLEKHA8"
1866.96326727054,-1.72619165872327,0.125831902113394,3.33159269465876e-43,1.29771518468414e-41,"ENSG00000159640","ACE"
53.8326695064968,-2.76939768427047,0.201958392825772,3.6284115852682e-43,1.41199688234644e-41,"ENSG00000077522","ACTN2"
6093.75682471008,-1.80918936033262,0.131930011238395,3.70330114863963e-43,1.43978060034517e-41,"ENSG00000102575","ACP5"
1964.09074523241,-1.39139415409402,0.101413120473662,4.05246574114225e-43,1.57404491666554e-41,"ENSG00000119326","CTNNAL1"
147.286419580624,1.22779245150275,0.0896615813034502,4.12642946561711e-43,1.60126445110684e-41,"ENSG00000198298","ZNF485"
36.5696641262427,-2.06607925073739,0.150867686974453,4.34524676595147e-43,1.68459044658162e-41,"ENSG00000248441","LETR1"
726.246145660913,-1.86985828497586,0.136531725988204,4.35327443872534e-43,1.68611647457058e-41,"ENSG00000179348","GATA2"
44.7588250826969,-2.41017689652805,0.175964847564064,4.45431508287555e-43,1.72363172657638e-41,"ENSG00000161640","SIGLEC11"
17.7448118709395,5.5083871570042,0.442406318523137,4.55705744653711e-43,1.76173446931745e-41,"ENSG00000226652",NA
22.598695890051,3.71146194986269,0.273962320259505,4.59691958105227e-43,1.77547940819817e-41,"ENSG00000235721",NA
494.064995571021,-1.76865672521371,0.129167573654305,4.68734349711517e-43,1.80870892190649e-41,"ENSG00000145990","GFOD1"
27.3257605130908,-4.45030282264364,0.324015062020065,4.74234189412047e-43,1.82821938071654e-41,"ENSG00000168539","CHRM1"
851.723908317387,1.73837872566739,0.12752287911,4.91278646067549e-43,1.89215740963456e-41,"ENSG00000160606","TLCD1"
93.6427204610075,4.08689524220855,0.289580687425136,4.96802956666387e-43,1.91164767947512e-41,"ENSG00000198768","APCDD1L"
876.958925431321,3.5276363305086,0.261654220950483,5.01516980961865e-43,1.92798659537494e-41,"ENSG00000147889","CDKN2A"
2413.21905518635,1.00518490904133,0.0732520114020223,5.04066518331948e-43,1.93598185339962e-41,"ENSG00000144591","GMPPA"
2.37012257384784,-2.14852147553049,0.158227017401478,5.28123597255359e-43,2.02648990377008e-41,"ENSG00000200378","RNU5B-4P"
33.4159458205175,4.10466669224798,0.304945725412103,5.29467695857095e-43,2.02975750827597e-41,"ENSG00000137875","BCL2L10"
438.232146486822,2.04495490920269,0.150720082736564,5.50411602823649e-43,2.10808666951351e-41,"ENSG00000111247","RAD51AP1"
5.00443650619216,-4.32784815399097,0.315861980804051,6.28155399470088e-43,2.40361301462969e-41,"ENSG00000237167",NA
403.262613725105,1.32689097186182,0.0972357330756161,6.39109340844059e-43,2.4432592806609e-41,"ENSG00000163472","TMEM79"
1819.36873262158,1.02911706664653,0.0752790187772023,7.45463725407461e-43,2.8472016300062e-41,"ENSG00000143374","TARS2"
152.657385426443,1.63169870204502,0.119985441474043,7.55817321550324e-43,2.88407292948245e-41,"ENSG00000160766",NA
82.8478401991255,7.03467467577489,0.530097050978093,7.80071366478434e-43,2.97386874042023e-41,"ENSG00000123364","HOXC13"
979.804782572323,1.42937136519694,0.104636813869372,7.87946132282041e-43,3.00111349884244e-41,"ENSG00000196684","HSH2D"
80.2938472836845,5.20246790488909,0.390090335310279,8.15514792750832e-43,3.1032483955729e-41,"ENSG00000043355","ZIC2"
208.586332844976,-1.97597075106832,0.144761036899819,8.66317987414201e-43,3.29352680621095e-41,"ENSG00000272379",NA
1491.4958820801,1.54329991312546,0.113507001265861,8.9715310049e-43,3.40761073034962e-41,"ENSG00000255717","SNHG1"
20.6251383101296,3.12302297944859,0.229924956844463,9.00534518290875e-43,3.41730460711651e-41,"ENSG00000262884","RAP1GAP2-AS1"
7003.48244650027,4.26566645173068,0.319016852098192,9.19495370154246e-43,3.48604633849371e-41,"ENSG00000145824","CXCL14"
54934.7857733069,1.65089448042574,0.121640137447522,9.88750319643453e-43,3.74172538317965e-41,"ENSG00000111640","GAPDH"
306.930248030399,-3.13560095748543,0.229825248841388,1.00947980544973e-42,3.81666718003568e-41,"ENSG00000043591","ADRB1"
357.654168242576,1.17865655551656,0.0865522728919354,1.12343128684725e-42,4.24214751928577e-41,"ENSG00000126953","TIMM8A"
2728.25169200603,1.690133611801,0.124545222600935,1.12407490501566e-42,4.24214751928577e-41,"ENSG00000261236","BOP1"
155.137654695748,4.19034221282436,0.312170534157607,1.16465086860691e-42,4.39125589626345e-41,"ENSG00000253339",NA
197.864909931062,1.62526172329637,0.119780755044303,1.18509142256193e-42,4.4642415553199e-41,"ENSG00000237424","FOXD2-AS1"
2.90281601894722,-4.20832868722996,0.308727122012277,1.19179590806202e-42,4.48539736686244e-41,"ENSG00000197403","OR6N1"
85.5274916130205,1.53498860406337,0.112774318491149,1.20030963606346e-42,4.51331755582218e-41,"ENSG00000178301","AQP11"
31.172485069075,-2.42253568243723,0.177832963498137,1.20704866190415e-42,4.53451981820711e-41,"ENSG00000171611","PTCRA"
174.228165863343,2.86251906762991,0.212830947912934,1.21248183177623e-42,4.55078221942898e-41,"ENSG00000132744","ACY3"
103.394054367998,6.94734551979965,0.443455191908411,1.27338802124106e-42,4.77503127783124e-41,"ENSG00000184486","POU3F2"
717.938607074825,1.84423293316348,0.135911220821098,1.35306458301434e-42,5.06919495732764e-41,"ENSG00000143476","DTL"
142.174990952684,3.18121144503267,0.236988720128839,1.37610357384134e-42,5.15082691930749e-41,"ENSG00000130054","NALF2"
212.512534559839,5.60407245390231,0.411534011444001,1.39216451842148e-42,5.20621524216584e-41,"ENSG00000167656","LY6D"
112.63406449245,-2.34684255364306,0.17250559842746,1.44381150347741e-42,5.39446200088917e-41,"ENSG00000188015","S100A3"
627.248273290394,1.2752867749252,0.0938450053218044,1.49473458847022e-42,5.57966550049331e-41,"ENSG00000137274","BPHL"
4.2487185232381,-3.7348126019924,0.274555806594872,1.55043045565479e-42,5.78233389212576e-41,"ENSG00000285551","LOC124902436"
394.287244629105,1.26006076499074,0.0926273963881876,1.55751089752839e-42,5.80348839041977e-41,"ENSG00000278619","MRM1"
153.914113907206,4.09630997522011,0.306262409954805,1.65997714711606e-42,6.17970354198733e-41,"ENSG00000165188","RNF183"
634.497939378054,2.28374727854417,0.169525590897821,1.6914213784596e-42,6.29108000249988e-41,"ENSG00000169750","RAC3"
829.311499677488,3.00461937114544,0.223040278525099,1.70292739729943e-42,6.32816419928828e-41,"ENSG00000166920","COXFA4L3"
827.006859428078,3.40752691705472,0.254525341127208,1.74655942408682e-42,6.48445589423803e-41,"ENSG00000124466","LYPD3"
272.419060894888,-3.16295373965105,0.232554581001843,1.81083879955276e-42,6.71705470462365e-41,"ENSG00000266524","GDF10"
295.282568426037,-2.49508038777264,0.183604719260499,1.86299656971514e-42,6.90431219734986e-41,"ENSG00000111052","LIN7A"
1659.95561981933,2.28272476369659,0.169317282996542,1.91932227136142e-42,7.10666577943176e-41,"ENSG00000042980","ADAM28"
1141.67437590085,-1.9181284982127,0.141133896493622,1.95739279132005e-42,7.2411233683205e-41,"ENSG00000035664","DAPK2"
3346.94770045557,-2.36358319889517,0.174631174867666,2.02587499479421e-42,7.48774299645418e-41,"ENSG00000155659","VSIG4"
702.333779192067,1.45828764582213,0.107698456809547,2.08893021121265e-42,7.71388019124414e-41,"ENSG00000140832","MARVELD3"
364.575484244974,-1.73011906175418,0.12737623150149,2.11397794445882e-42,7.79938630878177e-41,"ENSG00000169860","P2RY1"
1547.7472442283,-1.06234760631815,0.0780488937996943,2.15348693490785e-42,7.93804562383608e-41,"ENSG00000027075","PRKCH"
433.968824935192,-2.28775836057545,0.168452877329764,2.15859232040006e-42,7.94975407649747e-41,"ENSG00000156218","ADAMTSL3"
81.945818706231,2.51958641697372,0.187581200483729,2.19859528658207e-42,8.08984913886909e-41,"ENSG00000197670",NA
2441.45239972434,1.44848681682472,0.107023573893368,2.25595798222765e-42,8.29351332788435e-41,"ENSG00000076003","MCM6"
24.5676375356344,5.49303894141796,0.417500209548058,2.27029389849844e-42,8.33877734857568e-41,"ENSG00000196748","CLPSL2"
109.900386379513,2.64284965580698,0.196971091437719,2.42653749691236e-42,8.9047227769595e-41,"ENSG00000105427","CNFN"
32.1252851846105,4.68835927161425,0.321699280034254,2.45355027178743e-42,8.99584165930886e-41,"ENSG00000170044","ZPLD1"
3578.70834303713,-1.27378937745133,0.0937668716863986,2.49816079790509e-42,9.15126263488591e-41,"ENSG00000103994","ZNF106"
309.131631810912,4.24389849510789,0.319155503551832,2.76932534300855e-42,1.01355831892296e-40,"ENSG00000177398","UMODL1"
9342.86408092787,1.04950351354838,0.0768866130146395,2.81197674368114e-42,1.02825531130296e-40,"ENSG00000122565","CBX3"
2196.01324145819,-2.26765494931474,0.167239767187228,2.85500658723073e-42,1.04306450768055e-40,"ENSG00000136826","KLF4"
107.023859319816,-3.55347386759721,0.2618504608293,3.14049127621457e-42,1.1463488572549e-40,"ENSG00000164530","PI16"
15050.450901589,1.2828524683191,0.0948591236818532,3.40562154213325e-42,1.24202716259162e-40,"ENSG00000144381","HSPD1"
1473.15242212052,-1.20860666673561,0.0891395209711061,3.53710318040187e-42,1.28883783525678e-40,"ENSG00000134030","CTIF"
79.5884737833274,-2.82956271977081,0.208900772461641,3.66944527583265e-42,1.3358790570878e-40,"ENSG00000277758","SYT15B"
131.374934039894,4.72311793677023,0.355858804454079,3.81596473565953e-42,1.387994022253e-40,"ENSG00000130876","SLC7A10"
438.829155040686,1.52304036195717,0.112958992409715,3.89243886186532e-42,1.41456171019693e-40,"ENSG00000213186","TRIM59"
178.629490910095,-3.67697303590584,0.271368225480545,4.20578665128923e-42,1.52574536695669e-40,"ENSG00000155511","GRIA1"
97.0552903796919,2.78402765429215,0.208518866065638,4.20466699260432e-42,1.52574536695669e-40,"ENSG00000176383","B3GNT4"
303.946474564388,3.2018525709867,0.230084512729228,4.21897630793283e-42,1.52918410401249e-40,"ENSG00000143882","ATP6V1C2"
203.738395710922,3.88994360774026,0.282087116440732,4.34686585229484e-42,1.57415367872516e-40,"ENSG00000273802","H2BC8"
3653.7674013549,1.55332475714675,0.115173550506308,5.41386935787275e-42,1.95883204659608e-40,"ENSG00000184363","PKP3"
4.14441394736579,-2.9524850220842,0.218599611323961,5.59737935541157e-42,2.02345263698128e-40,"ENSG00000236078","LINC01447"
711.469003763379,-3.03180971346966,0.224296041277829,5.70673141576686e-42,2.06117535823986e-40,"ENSG00000175084","DES"
398.729823931755,-1.46338098961607,0.108290560310265,6.37591940515401e-42,2.3008582715044e-40,"ENSG00000119865","CNRIP1"
1334.56305683575,-1.74219659786673,0.129129232352982,7.45928354774543e-42,2.68945349331703e-40,"ENSG00000135540","NHSL1"
2836.15646574056,1.18953970062423,0.0880647759987611,7.89902225975642e-42,2.84551229324145e-40,"ENSG00000117411","B4GALT2"
13333.2895223138,-2.24857247626342,0.166949125768277,7.91933329180517e-42,2.85033750470378e-40,"ENSG00000211445","GPX3"
3.70732034062839,-2.67881692289577,0.199015673663137,8.05659327820653e-42,2.89720999640636e-40,"ENSG00000287658",NA
271.212704462568,2.37209194257107,0.177880611518412,8.39929622601968e-42,3.01781514185264e-40,"ENSG00000214796",NA
127.634160973088,1.98020819320418,0.148401192984962,9.5894665722047e-42,3.44243472915617e-40,"ENSG00000197753","LHFPL5"
77.9362343893664,2.14808255069205,0.160828966038638,9.64767987002873e-42,3.46031797322675e-40,"ENSG00000188368","PRR19"
208.59990357497,1.04848300897052,0.0778476908177078,1.08574440114951e-41,3.89083587093672e-40,"ENSG00000117262","GPR89B"
1126.81673182208,-1.11123274470969,0.0824039894645505,1.09304876844457e-41,3.91360840976274e-40,"ENSG00000166912","MTMR10"
101.012905969922,4.71214425247626,0.356678923665828,1.09592277973607e-41,3.92049250657146e-40,"ENSG00000226476","LINC01748"
980.277471896428,4.76556259428905,0.362401351568202,1.20470115021637e-41,4.3021611006557e-40,"ENSG00000023839","ABCC2"
2418.73579255733,1.99794224829096,0.149699431121958,1.31060277951842e-41,4.67629880058299e-40,"ENSG00000006118","TMEM132A"
916.381624217771,2.30408051642884,0.17307140815053,1.38380854791472e-41,4.92896577943937e-40,"ENSG00000078098","FAP"
619.550316652676,1.2199350331179,0.0908355207607229,1.3830604828416e-41,4.92896577943937e-40,"ENSG00000140650","PMM2"
855.937416005618,-1.25825200240186,0.0934113246456544,1.47883820739577e-41,5.26290167227868e-40,"ENSG00000150764","DIXDC1"
16.4506255824711,-2.21502820105939,0.164845738167613,1.4911992084012e-41,5.30231325085608e-40,"ENSG00000178217","SH2D4B"
5245.17457260831,2.76157662619781,0.208338667046286,1.62919037942631e-41,5.78797971780497e-40,"ENSG00000062038","CDH3"
1232.5281281025,1.29195943859868,0.0963158712933906,1.73163257317393e-41,6.1466244593515e-40,"ENSG00000162836","ACP6"
26.2434657675649,3.27366127659151,0.246567492002429,1.7671519542223e-41,6.26730629823196e-40,"ENSG00000263301",NA
7.74918704260177,-2.19750827773955,0.163744763785799,1.83210173727341e-41,6.49206747160572e-40,"ENSG00000284791","SMIM41"
609.752505757887,1.63368941402501,0.122297920515009,1.84199220332675e-41,6.52150693224214e-40,"ENSG00000173137","ADCK5"
341.55149042508,-1.78808027245943,0.133219891515047,1.88885707305281e-41,6.68169002897677e-40,"ENSG00000125910","S1PR4"
190.497220077374,-1.94999589344796,0.189586676877638,1.89235553821146e-41,6.68832453561169e-40,"ENSG00000205038","PKHD1L1"
1595.0948252437,-1.97453876849351,0.147167343214872,1.97478634255639e-41,6.96287669947759e-40,"ENSG00000152137","HSPB8"
331.867238976687,3.88281933263324,0.294591177305889,1.97450599752179e-41,6.96287669947759e-40,"ENSG00000156413","FUT6"
1309.74638659111,1.60251377756176,0.119940253027166,1.97510442883922e-41,6.96287669947759e-40,"ENSG00000171163","ZNF692"
27483.566963735,-1.93153315907514,0.144445814560752,2.05463781845639e-41,7.23605654069995e-40,"ENSG00000100234","TIMP3"
438.214468943968,4.37011483919891,0.320375180373089,2.05610691542541e-41,7.23605654069995e-40,"ENSG00000168243","GNG4"
2173.91818330728,5.40292522178837,0.406610388523417,2.5165376305797e-41,8.84889354042834e-40,"ENSG00000205420","KRT6A"
26.0058244649861,2.36660013374601,0.177681420875371,2.85322327181039e-41,1.00242271316776e-39,"ENSG00000213057","C1orf220"
3677.18553354036,1.184232898073,0.0883626634610653,2.88495609764752e-41,1.01270805570828e-39,"ENSG00000153944","MSI2"
285.331206550502,-1.13582091303701,0.0846580359803244,2.91002118640469e-41,1.02063730308871e-39,"ENSG00000171943","SRGAP2C"
539.241880921114,1.29577901154525,0.0967149174841333,2.98942179277844e-41,1.04759406039279e-39,"ENSG00000040275","SPDL1"
2316.94766575182,-1.86573694119336,0.139641765165398,3.13151162128836e-41,1.09552398493136e-39,"ENSG00000117114","ADGRL2"
395.457537956043,3.77850476185836,0.28785499732444,3.45272617175755e-41,1.2068727588151e-39,"ENSG00000174564","IL20RB"
658.440329600112,-1.59264857360478,0.119013177242283,3.62810850789227e-41,1.26710152304024e-39,"ENSG00000103710","RASL12"
158.735160624273,-2.64590536292715,0.198102205567655,4.33060387921904e-41,1.51116440699827e-39,"ENSG00000174837","ADGRE1"
1300.84785871586,-1.42734316275713,0.106917646318568,4.84316494510613e-41,1.6885928134752e-39,"ENSG00000251322","SHANK3"
4634.29869043697,-2.99402952557118,0.224252955957991,5.0633702245709e-41,1.76387616504473e-39,"ENSG00000019169","MARCO"
300.245164112626,-3.09004638130438,0.231433045255568,5.20456695105866e-41,1.81153216739931e-39,"ENSG00000115361","ACADL"
101.855785431506,5.02714645213761,0.382953628599077,5.21476162771753e-41,1.81354887291027e-39,"ENSG00000142700","DMRTA2"
1115.79445896645,-1.72148170280789,0.128943454295274,5.27057232899381e-41,1.83141278457136e-39,"ENSG00000147027","TMEM47"
16.7888083094716,-1.77068380752391,0.132665696289379,5.36338444880096e-41,1.86209297826063e-39,"ENSG00000287255","LOC101929667"
861.493287313766,4.06912228574305,0.310297352049445,5.72415101938039e-41,1.9856732967987e-39,"ENSG00000134873","CLDN10"
112.616011600067,5.3708157729131,0.365505020718327,5.91548434041912e-41,2.05031980784704e-39,"ENSG00000069482","GAL"
169.693909135735,2.60108728683432,0.197527001305916,6.98334033420146e-41,2.41840704632585e-39,"ENSG00000172031","EPHX4"
1230.46316456141,1.94317732344717,0.146924535645634,7.08944679929159e-41,2.45309145294379e-39,"ENSG00000073111","MCM2"
31.5406624575813,2.00696257694423,0.151651446450279,7.48207095278804e-41,2.58677538620258e-39,"ENSG00000251287","ALG1L2"
12.2792935769747,3.26166400755323,0.245701446771003,8.58604911457701e-41,2.96596538190137e-39,"ENSG00000264425","MIR4653"
1151.99628831442,-1.67689213683936,0.126044065262239,8.75154390128635e-41,3.02060197417011e-39,"ENSG00000118946","PCDH17"
6616.90368621707,-1.12108814529897,0.0844056658567764,8.897950356023e-41,3.06856428554028e-39,"ENSG00000116005","PCYOX1"
1606.67768438023,3.88185915347355,0.297496778893897,9.02542401940967e-41,3.10992265270813e-39,"ENSG00000131746","TNS4"
1043.77721328332,-2.08616323802465,0.156812082428016,9.19411258316019e-41,3.16540161791658e-39,"ENSG00000077943","ITGA8"
36.2089588908857,4.73229856925176,0.327445463606673,9.70654633723753e-41,3.33903573542484e-39,"ENSG00000084628","NKAIN1"
697.557210030093,-1.68061046952216,0.12633358960967,9.90615459160854e-41,3.40485852272543e-39,"ENSG00000066629","EML1"
156.657770021733,2.17556222271833,0.165309235782583,1.01214692151008e-40,3.47596556519599e-39,"ENSG00000185332","TMEM105"
327.195513873802,-1.7648748274589,0.132733983579938,1.02663466700632e-40,3.52278445145692e-39,"ENSG00000186642","PDE2A"
19.6294475887343,2.88001544733282,0.217938903600453,1.0332874532558e-40,3.5426629980137e-39,"ENSG00000229950","MIR5689HG"
1525.35288234928,2.11372135859276,0.160102904835858,1.06122149058245e-40,3.63541137559379e-39,"ENSG00000101104","PABPC1L"
1217.45816773338,-1.41488706181747,0.106456469819975,1.24423758615823e-40,4.2588268407946e-39,"ENSG00000138670","RASGEF1B"
460.329730602141,2.79963008063373,0.213230148276435,1.34707073131354e-40,4.60698190109229e-39,"ENSG00000186907","RTN4RL2"
58368.6473086266,-1.85265035687724,0.140031801850126,1.40680372029205e-40,4.80727928001289e-39,"ENSG00000175899","A2M"
263.369158741522,10.6310973806934,0.55672894680692,1.42740450863599e-40,4.8736343997844e-39,"ENSG00000134193","REG4"
99.7265235155606,3.03524905100311,0.232518824258231,1.5866723090486e-40,5.41294309008292e-39,"ENSG00000248538","LOC157273"
1212.54347125068,3.11713125757797,0.238785115003273,1.6358554679306e-40,5.57611577244729e-39,"ENSG00000114270","COL7A1"
247.38726978063,3.28225362973532,0.251225820214197,1.65408142990767e-40,5.63358262875412e-39,"ENSG00000178752","ERFE"
36.0374506330924,3.05525382729362,0.232787995697781,1.70164891955647e-40,5.7908054189795e-39,"ENSG00000227038",NA
1210.56964965079,2.4711639797159,0.188462392321169,1.7225852471541e-40,5.8523875202364e-39,"ENSG00000101194","SLC17A9"
1091.39806046544,2.76133945488253,0.211076711713813,1.72220681467599e-40,5.8523875202364e-39,"ENSG00000163975","MELTF"
1059.05395532613,-1.27295511050629,0.0959078888551165,1.75278252009007e-40,5.9500758184046e-39,"ENSG00000157077","ZFYVE9"
12.428420045693,3.9232801900566,0.297550601255493,1.80307093831636e-40,6.1157495011486e-39,"ENSG00000261089",NA
217.658516933041,3.20548397919263,0.233166707454916,1.8241241705924e-40,6.1820708218983e-39,"ENSG00000167476","JSRP1"
91.846728705333,1.9582206808251,0.148908734261017,1.86875367475684e-40,6.32811895566181e-39,"ENSG00000220323","H2BC19P"
681.53989232626,2.79608001256631,0.212506309454797,1.95071157426672e-40,6.60022780682314e-39,"ENSG00000132000","PODNL1"
1.85512119247902,-2.77878366392304,0.210033575717399,2.00458042604627e-40,6.77692895305928e-39,"ENSG00000214100",NA
13651.494362092,1.47927726339282,0.109933226533759,2.01004723462572e-40,6.78984070378365e-39,"ENSG00000149418","ST14"
959.540638779582,-1.86698160500715,0.140949618681674,2.05743986828037e-40,6.94423869055712e-39,"ENSG00000147443","DOK2"
159.187996208234,2.66755258628025,0.203342698182216,2.07877022770224e-40,7.01049098640236e-39,"ENSG00000249096",NA
749.08383760662,-2.25378758934986,0.170195741451568,2.0985365767556e-40,7.07136474772485e-39,"ENSG00000154188","ANGPT1"
50.3178822194475,2.8951950226661,0.221995920287325,2.1005005591185e-40,7.07220004426735e-39,"ENSG00000270933",NA
1594.36098692687,-1.5025273966815,0.113365759913204,2.14160457329103e-40,7.20470743427728e-39,"ENSG00000128512","DOCK4"
27.5690661004022,5.32024801424764,0.414003118941813,2.30061219744468e-40,7.7333221263371e-39,"ENSG00000218617",NA
206.339057722422,-1.805909775914,0.136411706497334,2.39794828782878e-40,8.05394025181026e-39,"ENSG00000102935","ZNF423"
30.0344207911752,2.46852519404562,0.188348885416207,2.41835691860282e-40,8.11587190330138e-39,"ENSG00000227533","SLC2A1-DT"
4422.59021538376,-1.69700888106054,0.128360231355197,2.45639620833097e-40,8.23682214333016e-39,"ENSG00000183087","GAS6"
249.981122269899,1.74058654605135,0.13233716157688,2.46991333439574e-40,8.27541450599861e-39,"ENSG00000143630","HCN3"
74.0921948585041,4.12922376787471,0.316258965075246,2.61229250699951e-40,8.74534415158058e-39,"ENSG00000100253","MIOX"
47.2221268120702,3.28529313152439,0.251096941646949,2.65658324296321e-40,8.88640032676598e-39,"ENSG00000258661","LOC105370455"
615.164504432582,-2.65007884213279,0.200420271707651,2.66964738686032e-40,8.92285794484189e-39,"ENSG00000165072","MAMDC2"
2395.28101333242,1.15202555712163,0.0871542849171256,2.70628653826181e-40,9.03798821137012e-39,"ENSG00000160753","RUSC1"
1617.66095295734,5.42636431939211,0.421342332947355,2.76087030344892e-40,9.21281182797032e-39,"ENSG00000130294","KIF1A"
180.21520373472,2.77926787223025,0.213671320805115,2.7890141418903e-40,9.29919593862792e-39,"ENSG00000127561","SYNGR3"
597.484958140224,3.95408895234262,0.305785212845707,2.83071580251703e-40,9.43060864490941e-39,"ENSG00000137285","TUBB2B"
169.482090150185,-2.71989064912576,0.205842489225704,2.86148010195296e-40,9.5254003620019e-39,"ENSG00000173114","LRRN3"
69.8527372371128,6.12005015565422,0.316941007355838,2.87940203141445e-40,9.57732341538505e-39,"ENSG00000128564","VGF"
1540.94193211041,-1.5098283690534,0.114135040181048,3.00240893113919e-40,9.9784092307401e-39,"ENSG00000185022","MAFF"
641.470076716044,2.72044781361063,0.208647689422315,3.04726871572514e-40,1.011933852085e-38,"ENSG00000153012","LGI2"
603.202849402537,-2.17323498881849,0.164537535810702,3.06056479727631e-40,1.01553088454552e-38,"ENSG00000121075","TBX4"
357.207113772992,1.19157397977039,0.0902829005685732,3.39808508227814e-40,1.12661692941081e-38,"ENSG00000175711","QTGAL"
39615.3511668845,-1.88547918714919,0.14300465678438,3.43638911090959e-40,1.13840057596218e-38,"ENSG00000124942","AHNAK"
1688.36875510927,1.05659167296963,0.0798579651318033,3.48315490667402e-40,1.15296623983087e-38,"ENSG00000109065","NAT9"
293.909495055672,4.74925019482454,0.367904531992603,3.52567004853018e-40,1.16610263539307e-38,"ENSG00000144191","CNGA3"
62.0454343798371,-2.02216466823836,0.153201036237729,3.68552893660676e-40,1.2179978589134e-38,"ENSG00000267280","LOC101927855"
266.444344244422,-2.42413353963957,0.183729109764741,3.70247212940117e-40,1.22261681830731e-38,"ENSG00000276644","DACH1"
424.259609433953,1.54953411361597,0.11779610103032,3.77787643603527e-40,1.2465177406361e-38,"ENSG00000164087","POC1A"
1603.46128610777,1.21812860097001,0.092399706027843,3.8430267289735e-40,1.26699979622182e-38,"ENSG00000117593","DARS2"
428.077328690003,1.95498872659083,0.149332343271335,3.96197473472695e-40,1.30517138923127e-38,"ENSG00000163507","CIP2A"
32.4414851670764,5.81885350921446,0.473009839786079,4.32086456181055e-40,1.42226157713079e-38,"ENSG00000159527","PGLYRP3"
512.365355286591,6.11891732654708,0.407600838748332,4.80205777893623e-40,1.57813080644131e-38,"ENSG00000275896","PRSS2"
226.671619312731,-1.14931817511832,0.0870374865404773,4.81430673110151e-40,1.58089557526234e-38,"ENSG00000112425","EPM2A"
37.6299452904243,5.01162581625288,0.360486647931962,4.84832927332068e-40,1.59080014078677e-38,"ENSG00000277224","H2BC7"
422.070349747223,2.40167088047893,0.182899206315022,4.95313616285276e-40,1.62389573911953e-38,"ENSG00000142583","SLC2A5"
59.5372770546535,6.89969968885919,0.543126455189818,4.96670097345336e-40,1.6270485994991e-38,"ENSG00000224817","LINC03046"
232.943803338108,2.72064136849745,0.20901185160603,4.99540348160504e-40,1.63515149229885e-38,"ENSG00000132749","TESMIN"
577.632978350422,-1.29009670091093,0.0978053101518416,5.01269653665355e-40,1.63950981723833e-38,"ENSG00000151474","FRMD4A"
179.50198317193,1.91303752202106,0.146321215297886,5.05060397149628e-40,1.65059825748877e-38,"ENSG00000175305","CCNE2"
361.040918016908,2.6450397917014,0.203526469931992,5.28283172721633e-40,1.72512502623068e-38,"ENSG00000198598","MMP17"
225.553546676544,-2.92876033556767,0.222371728813863,5.5898436706462e-40,1.82393545139351e-38,"ENSG00000007908","SELE"
1763.40052658984,-2.68527596493512,0.20427054622892,6.16731276267648e-40,2.01076840397675e-38,"ENSG00000168477","TNXB"
667.045915363278,-1.39208035808873,0.105690106590841,6.65466162270724e-40,2.16794672042204e-38,"ENSG00000102547","CAB39L"
508.731093407955,-1.75444271787631,0.133345201516897,7.13140947365206e-40,2.32142587534498e-38,"ENSG00000146966","DENND2A"
96.7264741522592,5.02370034871342,0.36805902967067,7.79170114155409e-40,2.53236431975225e-38,"ENSG00000010438","PRSS3"
186.252228798418,7.20426570753116,0.496011857652068,7.8271393524971e-40,2.54187738263009e-38,"ENSG00000198758","EPS8L3"
376.220555058033,1.60677864664552,0.122852257234474,7.83439589726315e-40,2.54223062458356e-38,"ENSG00000176208","ATAD5"
65.5646272329307,2.1990160196245,0.224490881820099,9.20461868360124e-40,2.98451251431857e-38,"ENSG00000198796","ALPK2"
64.9559052245737,3.17734373888663,0.245109146453021,9.49362677408123e-40,3.07580073102721e-38,"ENSG00000163888","CAMK2N2"
3498.03922660392,-1.76592624399098,0.134522281306473,9.51673909106124e-40,3.08086672962863e-38,"ENSG00000099860","GADD45B"
13.8908792900408,4.53611619461384,0.359279398574104,9.90698714164484e-40,3.20468482805593e-38,"ENSG00000278399","LOC390332"
35.8807426701626,2.31300510097759,0.17803507775405,9.98410163379377e-40,3.22709656808059e-38,"ENSG00000156509","FBXO43"
170.385787907125,-1.94667118858358,0.148330196834885,1.00186292077306e-39,3.23571887366602e-38,"ENSG00000184005","ST6GALNAC3"
3148.44586139432,8.47681364372668,0.54659260743927,1.02572320459227e-39,3.31018629478871e-38,"ENSG00000110680","CALCA"
534.578115524789,-1.63229676612037,0.124328115003493,1.07313471040065e-39,3.46048157670744e-38,"ENSG00000183801","OLFML1"
